SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
47701,17,84950,267,22,0.2,0.0,2018-03-31 05:14:48.390,GW7GF9PT6EM8WE5P5TNS
47702,3,2804,424,1,0.0,0.0,2018-01-19 05:54:37.850,LS4ZQYDIKUE642MT25UJ
47703,2,9959,292,3,0.1,0.0,2018-02-01 02:04:39.110,LFIXLHM4KOEXLU42GOBC
47704,10,70546,75,18,0.0,0.0,2018-03-13 00:16:40.040,MJ72SBIW2OT850CL15HQ
47705,7,95612,220,25,0.0,0.0,2018-02-14 14:19:52.930,Z608J8IQLGJ7YYWBUT64
47706,18,25677,224,7,0.0,0.0,2018-04-20 22:14:26.070,HZLOFUSGFJTLXMD6T82Z
47707,2,71914,318,19,0.1,0.0,2018-03-30 14:17:56.540,H7A171GA7CBM5H6FK3EQ
47708,19,44740,197,12,0.0,0.0,2018-01-15 00:30:14.660,6XPL0BI41K3420SAM8SB
47709,14,43496,323,12,0.0,0.0,2018-03-30 11:34:33.870,76IZR46R84O9VAAKF6PX
47710,21,66892,170,17,0.0,0.0,2018-04-15 03:30:13.030,5S8I3HE4YVME3ZR7M96C
47711,20,6981,193,2,0.0,0.0,2018-01-23 05:27:27.830,SFEU6QIQ612EZ1E9HONR
47712,4,63097,155,16,0.0,0.0,2018-01-16 06:56:23.570,A92URAIDTXIKUDCTNWQW
47713,5,6767,385,2,0.2,0.0,2018-01-03 12:01:22.160,RTJ04XDX5LJLPI5CZEFZ
47714,11,38761,346,10,0.2,0.0,2018-03-28 04:27:53.300,D4JU5O1FTRXU9IGIUND5
47715,5,60177,93,16,0.0,0.0,2018-01-07 03:40:13.690,NBZZ4U7HNIAX0DO06Z8B
47716,11,43373,192,11,0.2,0.0,2018-01-25 19:28:49.900,BULQGZPT4R2TXQTJU0TT
47717,21,3351,350,1,0.2,0.0,2018-02-05 03:33:42.340,68MX84RION4TYCHE8NUH
47718,22,46763,131,12,0.0,0.0,2018-02-19 00:16:47.640,IR843NVGBYEIJ5LYS8VX
47719,20,92407,45,24,0.2,0.0,2018-01-10 12:16:52.650,G3XZYEB5LDZC9NHET4GW
47720,21,85081,147,22,0.1,0.0,2018-04-10 19:44:03.150,DPQBF6VFGFZKD2NB449J
47721,6,24358,356,7,0.0,0.0,2018-03-20 20:39:35.910,PLF6AH4KZ3E182E7NJ7F
47722,6,17604,260,5,0.0,0.0,2018-04-13 02:54:24.990,5XZRVLT2O07CSO3A55PR
47723,1,89219,335,23,0.0,0.0,2018-04-07 11:42:35.150,GCLJ5Z94GK24KJOGEEVA
47724,1,58748,194,15,0.0,0.0,2018-01-17 13:20:20.550,A27OGEBWHEHOUPKD8QLK
47725,23,472,249,1,0.0,0.0,2018-04-24 01:04:19.220,7F4874FTRQTGD69EUPLY
47726,1,72627,371,19,0.2,0.0,2018-05-04 15:34:46.710,Z5LGPU326OAQI2M2G89W
47727,19,68431,10,18,0.0,0.0,2018-02-19 19:11:10.590,QON7HJBZD00LR89JRIAB
47728,13,68607,422,18,0.1,0.0,2018-02-04 20:44:28.420,L2JPU3MBDGB248HX88BS
47729,14,21058,75,6,0.0,0.0,2018-04-27 22:24:56.950,SNA5RUDJOQZKC5L4IMGO
47730,5,60057,334,16,0.0,0.0,2018-04-20 19:31:39.550,ZKOJN0SLJAZINSF9K399
47731,7,73183,185,19,0.1,0.0,2018-01-14 23:34:54.130,PQCHS3VTQLV4GS3LL4TK
47732,11,22205,397,6,0.0,0.0,2018-03-28 16:36:41.370,5G01OC6UXJ6EVATC2UWW
47733,2,22711,439,6,0.0,0.0,2018-01-31 18:27:35.140,TO4E6ZBOZYFOUJACF3QP
47734,15,74267,183,19,0.0,0.0,2018-03-02 21:30:34.770,S1OPLI99I9WO4CRVMHDU
47735,10,39271,160,10,0.0,0.0,2018-01-22 09:32:07.780,YLRP0QJ0MR66U0NGPLH2
47736,20,24497,155,7,0.2,0.0,2018-01-11 15:38:59.980,GOI0P7JGSLCUSUGWZKRQ
47737,21,69587,202,18,0.0,0.0,2018-04-22 19:10:40.020,WIQHAB3FXWWSRHW9PAIZ
47738,21,64335,126,17,0.1,0.0,2018-04-04 19:39:11.170,T5UC257JP1PB6K6RIFWF
47739,23,4969,71,2,0.0,0.0,2018-02-14 11:36:39.690,VPG20CJMA98QP2CW585W
47740,8,32540,140,9,0.2,0.0,2018-05-03 15:31:40.320,8V7GLXQH7VMKIYGDA1TN
47741,9,72908,353,19,0.0,0.0,2018-03-14 05:52:58.700,FRGLGHTVC6QJ5MU9LFFT
47742,13,42436,339,11,0.0,0.0,2018-01-30 20:20:53.860,2DM663WIV6C8YT3QV4FW
47743,18,97463,367,25,0.0,0.0,2018-01-23 14:06:02.440,VOW0CCM4OLDUSCDUFADW
47744,20,49692,9,13,0.0,0.0,2018-04-14 18:39:29.090,GZDB7SQIPBZWJ7PQ5TRA
47745,2,81544,210,21,0.0,0.0,2018-02-23 03:35:56.390,6LYE5HPWGU2Z8EOIP5JV
47746,23,51283,385,13,0.0,0.0,2018-03-04 11:05:28.850,ZAEX94O49GMMZAEFX1B0
47747,5,41326,116,11,0.0,0.0,2018-01-18 06:11:07.530,9HXXAT07GO7FR7AKHWC1
47748,23,80850,43,21,0.0,0.0,2018-01-08 12:50:55.160,7DFD83A2S48UZPSHZYBO
47749,23,90390,384,23,0.0,0.0,2018-02-06 19:00:57.760,SRE7724VF4ZZV13HK2PP
47750,14,45675,137,12,0.1,0.0,2018-01-15 11:29:15.390,OKZKSHI2HY0CVEM15016
47751,14,58720,49,15,0.0,0.0,2018-04-13 02:24:40.840,CZ8V3NP0FVLYR47EMEKL
47752,17,44121,240,12,0.0,0.0,2018-01-31 13:08:47.870,Y6YMZNHGE2NJXCLRPPUS
47753,21,13219,225,4,0.1,0.0,2018-04-03 19:52:17.350,12EE3AEMJLHKEDSA8307
47754,22,16718,248,5,0.0,0.0,2018-02-22 20:52:30.410,1TXETRMNXPQTQX3J8WD3
47755,22,60321,42,16,0.2,0.0,2018-01-27 12:54:29.600,UG6ZJYSGHLTLI09HZAIS
47756,11,67346,7,18,0.0,0.0,2018-04-27 02:20:23.410,MVQROGPQZ7N4Q6DRFATU
47757,2,12345,89,4,0.0,0.0,2018-02-20 18:12:02.710,G4W78XU29LUAU8KG8UI2
47758,1,49970,99,13,0.0,0.0,2018-01-15 12:44:18.560,HD6GRTVPKZPXS6RTJGJV
47759,11,70075,278,18,0.2,0.0,2018-03-28 23:12:20.820,QLSTWXSA6FARGYRQRG3Y
47760,7,22985,302,6,0.0,0.0,2018-02-19 22:45:06.230,PM5D12TMPEZ71RRDNVV2
47761,23,56005,214,15,0.0,0.0,2018-03-02 03:03:15.480,DJE5C7Z3SZFWB1ZNGUVZ
47762,13,3308,349,1,0.0,0.0,2018-02-23 17:33:28.120,H1BKE7ZD3K8VXB2Q7PVT
47763,6,23682,122,6,0.0,0.0,2018-01-27 02:05:17.710,XEJBQQSP71Z3QWI3LX0Z
47764,10,82198,442,21,0.0,0.0,2018-04-18 16:02:54.320,OF60EPWX85065JMR9OH7
47765,14,92468,438,24,0.0,0.0,2018-04-01 03:55:18.890,WJ8S7EJMLRUTS8ZDAB0V
47766,9,83536,248,22,0.0,0.0,2018-03-06 12:50:46.460,YWZXKCWCC9JS2RVY87BD
47767,3,40386,169,11,0.0,0.0,2018-04-24 12:28:48.430,MD5CCBMDYCGCUYN8VM1N
47768,13,31260,202,8,0.0,0.0,2018-03-12 14:30:47.400,9HB1QH3E14PIIBIUK719
47769,2,98250,187,25,0.0,0.0,2018-03-06 18:55:45.510,DW2F7T8PDK9P0DVTBMTI
47770,9,35680,390,10,0.0,0.0,2018-05-05 12:01:13.720,X8RUCN5EAFZDBWL9LIOV
47771,14,72545,443,19,0.2,0.0,2018-02-12 00:18:09.880,OJFSHYM09L8QZGOBKV63
47772,23,37775,224,10,0.0,0.0,2018-03-12 07:54:31.170,259CPGAKP35NA8OB2UOI
47773,22,41795,60,11,0.0,0.0,2018-01-05 12:40:07.950,0TRMBGWY0NISELE6FSHB
47774,12,59867,358,16,0.0,0.0,2018-01-16 20:45:12.340,KH23P7ZZI1HKX2BHPE0E
47775,12,12173,246,4,0.0,0.0,2018-01-28 13:51:04.450,OGNUWNA4M277XGCPJM8X
47776,16,80681,17,21,0.0,0.0,2018-02-19 00:18:42.050,IL08GJ2OQEGXTV0E8TKP
47777,11,18900,346,5,0.0,0.0,2018-03-21 12:48:22.540,WYADZLYS6RRHO6UMMF37
47778,5,39527,327,11,0.0,0.0,2018-05-02 17:03:06.060,WOQ94KCAASO73LNQVHX4
47779,23,75964,436,20,0.0,0.0,2018-04-03 09:44:24.170,JMOG5P5SMEGHE0AJ3V0M
47780,1,47948,316,13,0.0,0.0,2018-02-20 13:58:50.360,WZ39KK7VRX53KC21TYV6
47781,19,31302,255,8,0.0,0.0,2018-04-17 09:23:39.170,OE7QOLC7RMXHDNML6K5X
47782,20,86341,420,22,0.0,0.0,2018-02-12 06:20:15.430,UGADUN8I9W4FZ8KVIVYU
47783,14,76977,39,20,0.0,0.0,2018-05-08 01:43:30.670,ZB8M6PFGMDQ8LTYXCUY4
47784,1,74142,391,19,0.0,0.0,2018-04-13 10:55:41.550,HPS1EF2PNO637U51RNYS
47785,14,1338,285,1,0.2,0.0,2018-01-08 17:06:58.710,NJE6DEMY61ZQZHLGKSAC
47786,14,29063,397,8,0.0,0.0,2018-04-23 10:26:06.270,YOJ5EZSVK60BNU6DV00G
47787,14,8986,172,3,0.0,0.0,2018-05-03 20:44:24.030,HN6D8CJL7VNGBOUU0ZFT
47788,4,5994,192,2,0.0,0.0,2018-04-17 21:35:04.740,LUZECNF2PS9WZH1DS6M8
47789,16,13946,141,4,0.0,0.0,2018-02-04 08:36:05.170,DBCVB6BJU0LMNVT7YVP4
47790,23,70684,153,18,0.0,0.0,2018-02-04 07:11:44.380,I3EJB7TH8TSKT8JNI1G4
47791,18,12153,66,4,0.0,0.0,2018-03-30 21:26:57.280,VRO9CL86TAW4RV8YBZYI
47792,20,19618,103,5,0.0,0.0,2018-04-08 06:26:21.460,L6S1UNAKGU8ZZMBQAZLL
47793,11,93020,301,24,0.2,0.0,2018-01-07 20:26:50.350,EIWG2DAP71IMH9KV8IYY
47794,17,80743,222,21,0.1,0.0,2018-05-04 12:51:33.470,DGN4R8X71ZDWQ7OWLR9Z
47795,9,75295,378,20,0.0,0.0,2018-03-04 12:28:24.830,8SQDIDQU1HNNP028BA4D
47796,20,69601,4,18,0.0,0.0,2018-01-19 12:19:30.580,514PQ1WZMQOYR4NXQ9V6
47797,8,18755,218,5,0.0,0.0,,ZHP917LNAH4LD3QLORBT
47798,9,15266,378,4,0.2,0.0,2018-01-04 18:15:36.140,ERYOXVEBK19635KEFOUB
47799,6,55984,23,15,0.1,0.0,2018-02-13 22:03:08.120,C9KDD1WB2HJDIKQRL3B6
47800,16,96768,414,25,0.1,0.0,2018-01-14 14:44:10.200,PFVE9X6693GIJ2IEBKTI
47801,20,10898,216,3,0.0,0.0,2018-04-28 14:45:09.940,IJPTLKTNTKJ4ZMTPY34P
47802,15,10067,366,3,0.0,0.0,2018-03-19 22:36:40.430,TE3VZI7DAJHOC7V5LOCD
47803,22,81359,308,21,0.0,0.0,2018-03-17 15:40:20.140,FIWDJFOPCHPSVP5MYM2L
47804,14,54710,446,14,0.0,0.0,2018-03-13 17:55:09.650,J11GMFXKDFRCKDV6HF3J
47805,23,71889,147,19,0.2,0.0,2018-02-11 06:59:44.040,Y1SVGIQIM1ARAVHVXW0R
47806,15,20945,278,6,0.0,0.0,2018-04-12 11:11:05.520,Y2XGBBAGH7Z2KLZ9K5W7
47807,18,2327,181,1,0.0,0.0,2018-02-01 18:30:09.660,QDHLAHDBJI2SJZZUF57F
47808,10,52112,320,14,0.2,0.0,2018-01-27 00:28:39.920,5UAOPAHMDR3J38OGU1TW
47809,10,4545,2,2,0.0,0.0,2018-03-18 23:07:05.000,XOWA1MZE4ZPRYLJ6WK7V
47810,7,78400,26,20,0.0,0.0,2018-01-26 07:01:25.950,6RZ8GQBEK4DIX75EEONI
47811,23,48447,114,13,0.0,0.0,2018-04-17 12:35:47.550,8RDS4M59YGL1GRXW2LVO
47812,21,71577,215,19,0.1,0.0,2018-02-06 13:32:00.860,KVC81DDSIWJDGXZLFB46
47813,2,72766,115,19,0.0,0.0,2018-02-28 01:08:56.650,MORHHG8HB2SU8OW1J39R
47814,10,22127,415,6,0.0,0.0,2018-02-21 02:59:54.390,FJ1NZUXAM9RHUY6KQJX5
47815,11,90443,48,23,0.0,0.0,2018-02-06 09:13:30.450,7TRJ893KW8UFO64PUILA
47816,3,68424,247,18,0.0,0.0,2018-03-14 13:21:27.060,OT0CDQPHSJCL68QA4QLT
47817,23,25090,311,7,0.2,0.0,2018-01-18 20:43:00.040,Q1W25R2UW1BU3I0Q6VIE
47818,5,48300,184,13,0.0,0.0,2018-02-25 15:49:57.450,3OITHXEFPR0GGYR4A7YN
47819,19,80861,158,21,0.0,0.0,2018-02-22 15:09:36.170,VH0R2QQJXV2FNNCE9NTN
47820,1,63406,42,17,0.0,0.0,2018-04-10 22:55:55.610,7AADMJ8MWNJQG77H2F7O
47821,19,74550,77,19,0.0,0.0,2018-04-17 17:29:12.630,RWY1TBEP1J5Z7O7QDG6H
47822,22,34393,430,9,0.0,0.0,2018-03-12 16:06:22.440,18IO7F5W78MZJFECCT8T
47823,20,17315,62,5,0.0,0.0,2018-01-07 14:53:43.680,V3ER8JZRPY06XQNFCMV9
47824,2,27567,34,7,0.2,0.0,2018-02-06 05:54:42.230,UAI0O9TD0MXN1643XYW5
47825,14,23528,324,6,0.2,0.0,2018-01-31 11:44:01.130,H9LSLOQWZ7CK21SVQK96
47826,17,52928,340,14,0.0,0.0,2018-02-05 14:34:16.440,OC2JWKJCFNZ3OC0X82K2
47827,12,43515,376,12,0.0,0.0,2018-03-15 17:51:48.430,1FK3Y4C77EMYRTXI9P46
47828,6,59811,291,16,0.0,0.0,2018-03-05 11:27:40.810,KJDGEPRYIIO3VNXIFYF6
47829,3,83332,432,22,0.0,0.0,2018-01-10 23:48:34.490,89C4XI3EYCGVXGV7NJFK
47830,16,41332,243,11,0.0,0.0,2018-03-24 08:16:47.520,OWYVV600UQO0GCA0BH6O
47831,8,61927,252,16,0.0,0.0,2018-01-10 01:31:33.870,J587Y61ASE0MVJCE91C2
47832,3,3635,420,1,0.0,0.0,2018-02-15 06:03:05.900,4MSVH4L7B28WO4RPNWZZ
47833,22,82303,304,21,0.0,0.0,2018-02-05 14:45:14.410,1BODKSXL1FUL6FIGBH1F
47834,7,77955,22,20,0.0,0.0,2018-04-19 02:18:55.860,GCRP6FLOM4C3N2A4HWCN
47835,4,37051,101,10,0.0,0.0,2018-04-14 18:59:14.240,AMDBIP89BFXJNLZWOEDC
47836,5,21236,341,6,0.2,0.0,2018-04-12 15:22:09.940,EBIHIC8BTLPSG5QEDOPC
47837,22,4982,112,2,0.0,0.0,2018-01-31 17:43:19.030,BPEKZHB7TIZBPVBVUZC0
47838,23,22267,45,6,0.0,0.0,2018-04-10 12:25:05.790,HU8R7F8HAQNZH3L4XJVW
47839,1,2254,244,1,0.0,0.0,2018-03-27 18:43:46.620,02QGQAFJJODCHUV5TS12
47840,23,79152,7,21,0.1,0.0,2018-01-01 23:44:36.030,ISCB8SPQXGH4TGRIAG5T
47841,19,26736,216,7,0.0,0.0,2018-04-15 22:36:49.050,R1AN09QY3QUTEIAE5IHP
47842,4,55634,304,15,0.2,0.0,2018-03-28 09:57:26.340,M7V8ND3NJCV8RQQ1O8JY
47843,18,1449,190,1,0.0,0.0,2018-02-15 21:37:19.030,TQNAFYG44XN455TEFCVN
47844,10,34305,116,9,0.0,0.0,2018-03-23 14:33:38.780,KDYLMRKCGAYR0SH8X7EM
47845,23,22238,40,6,0.0,0.0,2018-02-26 20:00:17.620,EE84LLWN9VNBG8CPPT7W
47846,21,39335,304,10,0.1,0.0,2018-05-07 17:39:43.520,ONPC5CC6H5H0S6ZQG15N
47847,19,45611,441,12,0.0,0.0,2018-01-31 20:18:00.620,7EAFJJ5J8E6QQQQIRG9J
47848,1,70893,338,18,0.0,0.0,2018-02-16 03:26:27.060,RQ5BO2CY8R283G9EXLS7
47849,6,89060,174,23,0.2,0.0,2018-04-10 11:13:19.910,8QAA1F97OLW37FO44VGS
47850,6,6872,132,2,0.2,0.0,2018-02-20 23:30:06.400,ZM4HN9H4UUGCUJ0V1MM3
47851,21,44511,146,12,0.0,0.0,2018-02-14 15:45:24.790,K654V1L9TQBE2836SE6R
47852,3,69214,35,18,0.0,0.0,2018-04-02 20:29:33.130,UQGRDWN939TOSFGYCS7V
47853,14,33164,221,9,0.0,0.0,2018-03-22 03:05:59.980,144XSAWO87GBOQFPDI5X
47854,6,91337,434,24,0.1,0.0,2018-03-14 23:07:12.510,PHIQ9TN8FMZW9SMBTKLQ
47855,21,22218,338,6,0.0,0.0,2018-02-05 21:14:57.570,U1DD4P08Z92YUBNM7JG9
47856,22,75265,239,20,0.0,0.0,2018-02-16 22:38:47.490,TLHFFXTEJXJ6EVF4C44M
47857,18,91511,305,24,0.0,0.0,2018-03-13 07:42:56.750,GCWXEHZPL05H51FWXPS7
47858,20,53793,275,14,0.0,0.0,2018-02-09 09:45:37.900,FBIRGF7HUFCMGC9KH0FT
47859,1,31182,123,8,0.0,0.0,2018-02-11 06:11:08.510,XXEP9U07FEBF500E6Y2S
47860,7,18961,260,5,0.0,0.0,2018-01-06 16:25:27.600,RLSUPO6CFPCD5HE417K6
47861,3,76190,355,20,0.0,0.0,2018-01-28 17:19:17.080,F017AC86B1D1G6BMVJ6U
47862,13,41276,343,11,0.0,0.0,2018-04-08 07:02:28.860,ZPY20IL94RHLYBLRMEBX
47863,8,67540,340,18,0.0,0.0,2018-01-17 00:40:05.430,4NZBOA3H6NECEFA24ATM
47864,17,61973,212,16,0.0,0.0,2018-05-04 14:50:17.490,6AWFIVPV84UWPV2ZQB8I
47865,22,16474,226,5,0.0,0.0,2018-01-17 05:29:52.080,Y428JWBOI4IAAXD3V5FD
47866,21,44812,146,12,0.0,0.0,2018-03-03 06:32:41.640,XIJGPK72EYL4485T7ZZE
47867,22,88034,364,23,0.0,0.0,2018-01-01 22:46:46.450,Q0CMEYPWU5S450MJSUC3
47868,18,93570,93,24,0.1,0.0,2018-03-20 22:50:00.790,36X56O79O6GZG7I6UALI
47869,7,83836,314,22,0.0,0.0,2018-03-18 08:00:40.160,JSSZY8J9E4MAKMTFG89H
47870,7,69208,160,18,0.0,0.0,2018-03-05 17:51:20.520,5ZC5OT4CYKQKFJE457GO
47871,5,63442,135,17,0.1,0.0,2018-02-11 19:38:08.020,92TOWKORD1B0KETGUAEF
47872,23,2824,267,1,0.1,0.0,2018-02-17 08:17:54.260,GJWP43FAA1TTMVWIHS9F
47873,5,46046,392,12,0.0,0.0,2018-04-09 21:06:10.840,KIEKU5KOBW192TIXYRH8
47874,19,1709,151,1,0.1,0.0,2018-02-21 15:25:00.130,3ZI7YIWXDH5ZBV1H5AXU
47875,5,36670,278,10,0.0,0.0,2018-05-05 00:19:06.570,Y4RKJ2ELI0S74HJWDWMO
47876,16,18916,225,5,0.0,0.0,2018-01-21 07:31:46.280,XEW9RYHFSHJEV4VQMFGI
47877,5,32944,240,9,0.1,0.0,2018-01-25 18:29:03.410,UGDS7EHLSEA6U0PVAS4W
47878,11,81769,398,21,0.0,0.0,2018-02-24 00:20:04.910,QJ8S9CN6QG65F3YIHJJZ
47879,3,5329,447,2,0.0,0.0,2018-04-19 09:54:24.620,Z387035UCNCL64X4ZY1U
47880,17,82953,21,21,0.0,0.0,2018-02-02 18:04:17.610,2X40FXRCS8KXBQG0L88I
47881,22,7318,351,2,0.2,0.0,2018-01-05 18:16:15.810,ETUJ9Y0EIKH5FX546L6D
47882,12,71381,38,19,0.0,0.0,2018-01-28 14:25:21.360,JEROUEG4DQTB2O39H6YQ
47883,1,69510,117,18,0.0,0.0,2018-04-04 00:14:20.910,9N2RVSAVEN24UUE2VEKK
47884,20,76460,301,20,0.0,0.0,2018-03-30 00:18:28.090,4UOTD91UPE7NJ9QOXYL5
47885,19,95580,97,25,0.0,0.0,,Z2Q68TP7LRE6O5TEXII8
47886,6,91472,218,24,0.0,0.0,2018-02-07 16:31:22.720,O8VHBKNDYFYF15SYM4FC
47887,13,69230,200,18,0.0,0.0,2018-02-16 05:02:00.750,3MTGU4XAZG2W7ATUPX91
47888,17,89725,323,23,0.0,0.0,2018-04-05 02:57:05.930,NCFRNZ0GAD3WDLM20GGQ
47889,10,55737,137,15,0.1,0.0,2018-04-02 15:38:01.900,YYWITUY3X76BTFADP74W
47890,6,60546,314,16,0.0,0.0,2018-03-14 05:03:58.280,O3Z0TP7SOHTAQPDJ8T52
47891,10,28484,36,8,0.0,0.0,2018-02-26 20:20:26.740,D5WKK5BOB8BT8AVWIZ5R
47892,2,49948,290,13,0.0,0.0,2018-01-31 07:39:13.190,8QD03QXUGEZUHBX3F9JV
47893,23,89845,374,23,0.2,0.0,2018-05-01 07:57:41.130,D8HHHEHMQT0B14FIKGEE
47894,18,82052,437,21,0.0,0.0,2018-02-28 06:13:57.270,UTCZRZYT2QLV7VIVJLBF
47895,21,2963,105,1,0.2,0.0,2018-03-22 02:18:19.010,QLYJF6HKVS5HAIE5HQFJ
47896,7,84220,326,22,0.0,0.0,2018-04-13 06:25:18.950,O3FFU8XN0V3ZL48DFBSG
47897,20,86854,417,22,0.0,0.0,2018-01-08 15:34:20.180,6XGDWC3Q1UWWE1IJ3LYK
47898,1,38235,431,10,0.0,0.0,2018-03-12 09:17:20.910,UX1HOE5S2EM2KH5Z2XVT
47899,11,17832,342,5,0.0,0.0,2018-02-21 06:47:01.540,Z16372QTCQUVBB0EV8YX
47900,3,76186,346,20,0.0,0.0,2018-03-07 09:03:46.690,ZF9TTKCK1N2Q0VVVEHCF
47901,22,50061,392,13,0.0,0.0,2018-05-05 13:27:35.980,POS6855L6PXWZZLXADHD
47902,1,50800,348,13,0.0,0.0,2018-05-06 18:52:57.070,B2S4BF4IHQMHY9RGMKF7
47903,18,85817,25,22,0.0,0.0,2018-03-22 21:27:59.830,VY4U0WAX44U1QELZ1XP1
47904,23,19853,15,6,0.0,0.0,2018-04-09 19:25:46.900,OYBE0PUGNS269G4OAAJT
47905,2,42189,450,11,0.0,0.0,2018-02-05 17:21:59.390,CMRG8V5HKNP6X60SF06G
47906,21,41688,331,11,0.0,0.0,2018-01-10 03:51:58.380,GBRVGYHBRN57GCBJYSTO
47907,22,23169,95,6,0.0,0.0,2018-05-07 07:27:30.530,35C0C93VUACD4VB0KRXN
47908,18,31456,70,8,0.0,0.0,2018-05-02 23:23:22.290,S0KZGUO9H7CRHD6FU4OD
47909,1,54668,156,14,0.0,0.0,2018-01-29 11:40:59.840,WCTTCGZJD1W1UA4S1VFF
47910,6,3303,113,1,0.2,0.0,,D3ZMMI4LQM8AOWNQ53EP
47911,17,42321,451,11,0.0,0.0,2018-03-19 22:48:05.950,35GQN21MT89YUJ9T6PXU
47912,7,9743,359,3,0.0,0.0,2018-01-16 13:43:11.290,NENQ5EG1VR1QW9XJWZF3
47913,17,48465,280,13,0.2,0.0,2018-01-23 04:09:44.080,XDZBUCEXZEGUSGRSZIOK
47914,8,46989,103,12,0.0,0.0,2018-01-18 07:22:51.830,XH88YACAAQIRZP0OFA12
47915,8,11644,361,3,0.0,0.0,2018-03-01 23:51:13.290,WDKV4S5QXHRID0WQ3W21
47916,15,4809,318,2,0.0,0.0,2018-01-09 12:06:50.900,PNX2TRQ3J7MIH03NCTI6
47917,13,70525,226,18,0.0,0.0,2018-01-01 22:09:11.780,C9R9LP3XCDZ1G7QNTA1F
47918,11,89839,40,23,0.0,0.0,2018-01-01 02:53:55.710,D940WZT3Q2KU3CE6S71M
47919,22,65152,115,17,0.1,0.0,2018-01-05 06:48:07.950,7TMH0TC0JJHRWZZM9OQA
47920,17,23762,9,7,0.0,0.0,2018-02-27 00:21:37.340,LAF6CUBH03ZSG6FIIW5G
47921,8,74341,398,19,0.0,0.0,2018-03-27 22:18:54.760,7J337DFJJJBCBLI6ANZ1
47922,6,97068,41,25,0.0,0.0,2018-04-10 00:27:51.340,IFHYGSJ4QSLTRERC25HW
47923,9,37834,409,10,0.0,0.0,2018-04-07 03:35:35.720,HJOG5KWB785FJO3L5QKV
47924,2,23290,1,6,0.0,0.0,2018-02-08 07:08:44.550,TRPIJ6RU8II4L1WTHA8M
47925,20,40724,124,11,0.1,0.0,2018-01-07 17:46:02.510,IKFE7PNRXEW1INSYYLD5
47926,3,13495,297,4,0.0,0.0,2018-01-20 11:40:13.420,ZPNBYN7SNGC8MA7A4BH4
47927,1,11738,345,3,0.1,0.0,2018-02-03 10:12:07.330,B3L23D3UJPUHBIUR292F
47928,11,62753,408,16,0.0,0.0,2018-02-20 11:40:26.890,9YJSVDLOT9W0ENL18U93
47929,21,97506,46,25,0.2,0.0,2018-04-29 02:03:57.000,4QIRARCI12EO4252A70I
47930,22,51209,405,13,0.0,0.0,2018-01-19 18:47:51.830,PFXGXU8PUFSC04710LL8
47931,19,30822,261,8,0.1,0.0,2018-03-20 08:59:41.180,R7ICALGZXM9LSEBLADW4
47932,5,93469,261,24,0.0,0.0,2018-04-27 08:44:46.380,7NMC3XY09MF9ZX8F4N9S
47933,23,63938,57,17,0.0,0.0,2018-03-20 22:14:25.370,WSJQ8QVGP8O4DKJVZ6OI
47934,23,27903,101,8,0.0,0.0,2018-04-13 11:42:01.870,OZUBSH356PNB2BU3LU62
47935,18,32892,81,9,0.0,0.0,2018-04-28 15:16:18.220,JEQ5MDOJ4GKAR8SOEG8S
47936,22,55278,4,14,0.0,0.0,2018-04-23 20:26:48.640,JI0SA8PSDCHGE4K3653F
47937,17,84323,14,22,0.0,0.0,2018-02-05 23:11:20.540,1931B31E7DY9A0WPCB4Z
47938,1,49658,103,13,0.0,0.0,2018-02-22 20:48:15.980,Q32UD47L7B4DNH8XRZ5N
47939,19,34272,304,9,0.0,0.0,2018-02-27 18:59:34.470,6YJ633ODUTZGVA617YZT
47940,22,53893,219,14,0.0,0.0,2018-02-27 06:52:21.510,Z2TWMIOSLCZBCK4IN90J
47941,7,68303,124,18,0.0,0.0,2018-03-20 20:26:29.710,DH5XS72WJ16TL6WQ9HL0
47942,18,37775,130,10,0.0,0.0,2018-02-10 09:03:52.200,9HZ4JQ1IJPYAMMKNZUBL
47943,16,35058,167,9,0.0,0.0,2018-02-23 05:38:38.460,1BSIRD8SEREJM405S8H1
47944,5,52435,24,14,0.1,0.0,2018-03-07 15:16:06.080,ZC7JZKB29NAEO756LSCS
47945,12,18226,315,5,0.0,0.0,2018-01-14 16:49:55.950,5XKQ0IKH6LTKI2ZLZSTX
47946,3,18742,129,5,0.0,0.0,2018-02-26 15:20:46.990,4444XXUY7G59NUENSY2R
47947,8,1484,11,1,0.2,0.0,2018-02-04 16:10:42.660,21GU646LM0IV00SFL2KP
47948,16,42856,272,11,0.1,0.0,2018-01-14 00:16:21.350,Z5OBV7KY6TR5422NARSO
47949,10,70409,76,18,0.0,0.0,2018-03-02 08:06:27.840,LGMENTL76WH113WRIBWM
47950,7,96913,240,25,0.0,0.0,2018-02-19 18:07:06.360,F7RPWYQSBBS15EO2X7DY
47951,18,13695,100,4,0.0,0.0,2018-03-21 04:09:07.220,0WA42Y5WRGV2Q58VPRVV
47952,10,95775,377,25,0.0,0.0,2018-04-13 03:31:23.230,VKO0WO7PL3INVEAGKTZK
47953,2,71842,317,19,0.0,0.0,2018-01-04 08:46:12.230,JVXZF8G68GI3C5CL369X
